Date,Open,High,Low,Close,Volume
2015-03-19,80.39,80.5,80.29,80.33,120239.0
2015-03-18,80.2,80.96,80.2,80.94,169925.0
2015-03-17,80.16,80.17,80.05,80.07,42917.0
2015-03-16,80.17,80.23,80.02,80.08,37075.0
2015-03-13,80.07,80.24,79.96,80.06,109796.0
2015-03-12,80.37,80.41,80.07,80.11,79677.0
2015-03-11,80.1,80.18,79.99,80.06,55839.0
2015-03-10,80.22,80.36,80.11,80.23,96939.0
2015-03-09,80.44,80.44,80.07,80.26,139378.0
2015-03-06,80.42,80.59,80.19,80.54,112692.0
2015-03-05,80.94,81.01,80.85,80.92,74850.0
2015-03-04,81.33,81.34,81.15,81.22,236625.0
2015-03-03,81.2,81.42,81.18,81.21,199915.0
2015-03-02,81.16,81.2,80.88,80.93,85360.0
2015-02-27,81.46,81.51,81.16,81.28,61328.0
2015-02-26,81.6,81.62,81.35,81.37,44835.0
2015-02-25,81.68,81.83,81.68,81.78,26476.0
2015-02-24,81.32,81.86,81.18,81.76,87748.0
2015-02-23,81.76,81.85,81.71,81.83,53702.0
2015-02-20,82.08,82.19,81.6,81.66,113826.0
2015-02-19,81.67,81.83,81.66,81.73,83778.0
2015-02-18,81.54,82.01,81.49,81.96,70249.0
2015-02-17,81.8,81.83,81.49,81.55,31697.0
2015-02-13,81.81,81.94,81.69,81.87,93481.0
2015-02-12,81.53,82.01,81.53,81.78,129982.0
2015-02-11,81.1,81.11,80.74,80.82,201565.0
2015-02-10,81.34,81.54,81.31,81.45,45776.0
2015-02-09,81.96,82.15,81.87,81.98,39110.0
2015-02-06,81.83,81.93,81.56,81.81,175727.0
2015-02-05,82.79,82.9,82.72,82.74,40793.0
2015-02-04,82.79,82.94,82.63,82.92,171961.0
2015-02-03,82.7,82.97,82.63,82.74,85934.0
2015-02-02,82.73,83.01,82.68,82.79,107363.0
2015-01-30,82.69,82.89,82.6,82.81,100529.0
2015-01-29,82.4,82.54,82.06,82.2,103893.0
2015-01-28,82.51,82.94,82.45,82.8,119439.0
2015-01-27,82.81,82.88,82.44,82.57,284202.0
2015-01-26,82.19,82.33,82.07,82.1,319762.0
2015-01-23,82.47,82.72,82.45,82.57,284383.0
2015-01-22,82.6,82.94,82.0,82.02,303222.0
2015-01-21,82.94,83.0,82.33,82.57,415137.0
2015-01-20,82.03,82.24,81.83,81.92,426673.0
2015-01-16,83.27,83.27,82.62,82.71,252771.0
2015-01-15,83.01,83.66,83.0,83.64,139751.0
2015-01-14,83.46,83.52,82.85,82.97,202838.0
2015-01-13,81.95,82.75,81.92,82.56,278631.0
2015-01-12,81.99,82.36,81.98,82.22,113177.0
2015-01-09,81.39,82.1,81.39,82.07,188971.0
2015-01-08,81.38,81.44,81.24,81.32,132994.0
2015-01-07,81.48,81.85,81.32,81.66,403706.0
2015-01-06,81.71,82.4,81.69,82.11,265102.0
2015-01-05,81.21,81.48,81.19,81.31,244281.0
2015-01-02,80.58,81.15,80.56,80.72,175063.0
2014-12-31,81.37,81.47,81.11,81.21,158581.0
2014-12-30,81.65,81.81,81.34,81.41,270857.0
2014-12-29,80.73,80.73,80.58,80.59,47420.0
2014-12-26,80.78,80.85,80.76,80.79,84238.0
2014-12-24,80.76,80.82,80.69,80.76,105356.0
2014-12-23,80.63,80.68,80.52,80.55,164278.0
2014-12-22,81.13,81.16,81.01,81.04,213470.0
2014-12-19,81.68,81.68,81.31,81.35,185524.0
2014-12-18,81.65,82.01,81.55,81.9,378288.0
2014-12-17,83.15,83.15,81.83,81.95,339151.0
2014-12-16,83.81,83.87,82.65,83.45,243193.0
2014-12-15,81.95,82.76,81.94,82.67,147099.0
2014-12-12,81.99,82.29,81.74,82.02,152109.0
2014-12-11,81.85,81.85,81.38,81.71,139452.0
2014-12-10,81.75,82.66,81.75,82.47,272183.0
2014-12-09,81.47,82.49,81.27,81.38,229827.0
2014-12-08,80.56,80.96,80.38,80.67,315303.0
2014-12-05,80.38,80.38,79.98,80.12,298926.0
2014-12-04,81.2,81.55,80.95,81.27,283329.0
2014-12-03,81.39,81.39,81.21,81.27,253557.0
