Date,Open,High,Low,Close,Volume
2014-10-20,87.83,88.08,87.83,88.02,137946.0
2014-10-17,87.72,87.8,87.55,87.73,160628.0
2014-10-16,87.22,87.93,87.2,87.63,117113.0
2014-10-15,88.09,88.64,87.28,88.21,175952.0
2014-10-14,87.42,87.42,87.01,87.13,83229.0
2014-10-13,87.8,87.89,87.56,87.67,53305.0
2014-10-10,87.32,87.34,86.9,86.91,84286.0
2014-10-09,88.38,88.52,87.77,87.84,65368.0
2014-10-08,87.85,88.53,87.46,88.5,55575.0
2014-10-07,88.25,88.36,88.08,88.19,96695.0
2014-10-06,87.17,87.85,87.17,87.6,28048.0
2014-10-03,86.97,87.01,86.48,86.75,90197.0
2014-10-02,87.87,88.29,87.69,88.01,202548.0
2014-10-01,87.14,87.46,87.06,87.3,58115.0
2014-09-30,87.43,87.68,87.43,87.68,88153.0
2014-09-29,87.45,87.6,87.25,87.38,54507.0
2014-09-26,87.98,88.0,87.68,87.78,69680.0
2014-09-25,87.99,88.3,87.88,87.96,57866.0
2014-09-24,88.59,88.98,88.59,88.91,30018.0
2014-09-23,88.78,88.78,88.44,88.57,51366.0
2014-09-22,88.73,88.92,88.32,88.32,122814.0
2014-09-19,89.9,89.93,89.31,89.4,30440.0
2014-09-18,89.72,90.05,89.65,89.93,42978.0
2014-09-17,90.66,90.77,89.62,89.77,188407.0
2014-09-16,90.42,91.17,90.3,91.0,29643.0
2014-09-15,90.39,90.55,90.31,90.32,93754.0
2014-09-12,90.5,90.63,90.37,90.47,28157.0
2014-09-11,91.12,91.22,90.94,90.95,34576.0
2014-09-10,91.56,91.7,91.47,91.65,47209.0
2014-09-09,92.35,92.39,91.98,92.1,61273.0
2014-09-08,93.26,93.31,92.85,92.87,75579.0
2014-09-05,93.83,93.97,93.77,93.81,6452.0
2014-09-04,93.84,93.87,93.49,93.55,40392.0
2014-09-03,93.39,93.49,93.37,93.46,22553.0
2014-09-02,92.9,92.9,92.69,92.79,27696.0
2014-08-29,93.55,93.65,93.46,93.5,10486.0
2014-08-28,93.7,93.72,93.61,93.69,26817.0
2014-08-27,93.58,93.58,93.4,93.47,15920.0
2014-08-26,93.37,93.37,93.16,93.16,27608.0
2014-08-25,93.08,93.1,93.02,93.1,34403.0
2014-08-22,93.32,93.32,93.06,93.19,27594.0
2014-08-21,93.02,93.16,92.98,93.08,67439.0
2014-08-20,93.09,93.25,92.84,92.95,19974.0
2014-08-19,93.34,93.37,93.11,93.15,17839.0
2014-08-18,93.3,93.41,93.26,93.34,38223.0
