Date,Open,High,Low,Close,Volume
2013-12-30,92.96,93.47,92.96,93.47,59504.0
2013-12-27,93.22,93.22,92.76,92.88,117056.0
2013-12-26,93.59,93.61,93.36,93.43,35303.0
2013-12-24,93.6,93.73,93.54,93.59,54627.0
2013-12-23,93.79,93.96,93.68,93.7,189650.0
2013-12-20,92.94,93.38,92.77,93.37,99806.0
2013-12-19,92.93,93.25,92.91,93.22,77016.0
2013-12-18,93.43,93.71,92.91,93.01,125467.0
2013-12-17,93.86,93.86,93.67,93.71,44216.0
2013-12-16,93.9,94.06,93.89,93.91,28658.0
2013-12-13,93.47,93.91,93.43,93.83,56577.0
2013-12-12,93.57,93.58,93.34,93.44,46652.0
2013-12-11,93.86,93.88,93.64,93.86,79128.0
2013-12-10,93.63,93.78,93.56,93.77,68720.0
2013-12-09,93.22,93.49,93.19,93.49,49966.0
2013-12-06,93.34,93.58,93.23,93.3,51697.0
2013-12-05,93.05,93.56,92.93,93.44,81060.0
2013-12-04,93.25,93.3,92.86,93.12,108548.0
2013-12-03,93.35,93.37,93.19,93.36,49674.0
2013-12-02,93.5,93.54,93.37,93.41,86101.0
2013-11-29,93.91,94.04,93.59,93.59,51943.0
2013-11-27,93.9,93.94,93.81,93.85,42543.0
2013-11-26,94.23,94.4,94.21,94.4,41816.0
2013-11-25,94.23,94.32,94.15,94.26,56043.0
2013-11-22,94.39,94.5,94.27,94.48,29130.0
2013-11-21,94.78,94.82,94.48,94.5,42344.0
2013-11-20,95.16,95.26,95.06,95.19,38961.0
2013-11-19,95.27,95.3,94.87,94.98,30035.0
2013-11-18,95.43,95.47,95.27,95.31,27741.0
2013-11-15,94.93,95.23,94.91,95.2,38048.0
2013-11-14,94.68,95.04,94.48,94.97,40328.0
2013-11-13,94.86,95.1,94.8,95.06,28882.0
2013-11-12,94.86,94.88,94.72,94.78,35525.0
2013-11-11,94.88,94.98,94.88,94.97,14007.0
2013-11-08,94.75,94.9,94.7,94.9,46203.0
2013-11-07,95.23,95.29,95.03,95.04,42740.0
2013-11-06,95.21,95.53,95.21,95.44,35743.0
2013-11-05,95.24,95.24,95.02,95.08,21370.0
2013-11-04,95.49,95.56,95.39,95.44,38270.0
2013-11-01,95.35,95.37,95.12,95.37,30221.0
2013-10-31,95.27,95.49,95.19,95.38,54958.0
2013-10-30,95.15,95.17,94.77,94.85,28301.0
2013-10-29,95.24,95.26,94.98,94.98,18080.0
2013-10-28,95.22,95.28,95.17,95.21,21956.0
2013-10-25,95.21,95.24,95.07,95.12,37262.0
2013-10-24,95.58,95.58,95.28,95.38,60676.0
2013-10-23,96.27,96.37,95.67,95.74,184076.0
2013-10-22,96.59,96.79,96.57,96.65,30786.0
2013-10-21,96.56,96.65,96.52,96.52,29794.0
2013-10-18,96.68,96.76,96.57,96.6,13736.0
2013-10-17,96.46,96.72,96.46,96.61,31545.0
2013-10-16,96.0,96.28,95.94,96.22,18882.0
2013-10-15,95.91,95.99,95.72,95.8,18091.0
2013-10-14,96.08,96.14,96.0,96.12,23232.0
2013-10-11,95.63,96.13,95.63,96.03,32801.0
2013-10-10,95.67,95.84,95.62,95.63,14012.0
2013-10-09,95.81,95.83,95.54,95.67,27777.0
2013-10-08,96.32,96.37,95.87,95.91,38187.0
2013-10-07,96.3,96.53,96.3,96.41,21657.0
2013-10-04,96.26,96.64,96.23,96.63,24594.0
2013-10-03,96.29,96.39,96.26,96.29,26071.0
2013-10-02,96.15,96.29,96.13,96.23,14841.0
2013-10-01,96.44,96.44,96.2,96.29,100671.0
2013-09-30,96.66,96.76,96.53,96.55,17421.0
2013-09-27,96.37,96.55,96.37,96.53,21421.0
2013-09-26,96.4,96.49,96.17,96.42,37888.0
2013-09-25,96.4,96.66,96.4,96.41,21053.0
2013-09-24,96.65,96.66,96.47,96.53,32974.0
2013-09-23,96.72,96.79,96.6,96.69,37298.0
2013-09-20,96.68,96.71,96.55,96.56,48044.0
2013-09-19,97.36,97.36,96.86,96.88,43215.0
2013-09-18,96.42,97.46,96.38,97.28,81816.0
2013-09-17,96.39,96.76,96.39,96.58,25246.0
2013-09-16,96.58,96.58,96.3,96.3,59096.0
2013-09-13,96.15,96.22,96.07,96.09,30499.0
2013-09-12,96.24,96.4,96.23,96.3,32051.0
2013-09-11,96.14,96.4,96.12,96.39,41195.0
2013-09-10,96.08,96.13,95.92,96.09,11997.0
2013-09-09,95.84,95.95,95.78,95.85,26030.0
2013-09-06,95.61,95.77,95.53,95.55,69298.0
2013-09-05,94.79,94.86,94.55,94.64,25507.0
2013-09-04,94.58,94.89,94.55,94.78,84321.0
2013-09-03,94.3,94.54,94.27,94.41,79977.0
2013-08-30,94.48,94.61,94.22,94.45,19161.0
2013-08-29,94.65,94.79,94.38,94.43,18858.0
2013-08-28,94.75,94.91,94.75,94.86,24840.0
2013-08-27,94.57,94.97,94.57,94.96,39249.0
2013-08-26,94.63,94.72,94.54,94.68,14045.0
2013-08-23,94.26,94.73,94.2,94.69,98813.0
2013-08-22,94.55,94.74,94.47,94.55,48125.0
2013-08-21,95.26,95.28,94.87,94.93,82897.0
2013-08-20,95.66,95.8,95.64,95.69,21776.0
2013-08-19,96.23,96.31,96.11,96.15,25665.0
2013-08-16,96.2,96.28,95.99,96.2,45988.0
2013-08-15,96.08,96.55,96.0,96.52,75279.0
2013-08-14,96.25,96.34,96.22,96.28,9981.0
2013-08-13,96.15,96.2,96.1,96.13,47660.0
2013-08-12,96.53,96.58,96.46,96.5,16260.0
2013-08-09,96.06,96.75,96.06,96.61,29052.0
2013-08-08,95.59,96.48,95.59,96.31,31727.0
2013-08-07,95.36,95.55,95.33,95.41,99778.0
2013-08-06,95.74,95.92,95.71,95.82,69170.0
2013-08-05,95.69,95.96,95.61,95.95,13625.0
2013-08-02,95.74,95.99,95.66,95.68,19939.0
2013-08-01,96.46,96.51,96.06,96.08,68338.0
2013-07-31,96.47,97.02,96.32,96.81,46741.0
2013-07-30,96.88,96.89,96.45,96.51,74743.0
2013-07-29,96.76,96.98,96.75,96.92,45987.0
2013-07-26,96.77,96.83,96.52,96.82,62354.0
2013-07-25,96.56,96.92,96.55,96.86,75090.0
2013-07-24,96.74,96.76,96.3,96.39,56508.0
