Date,Open,High,Low,Close,Volume
2014-12-02,120.84,120.85,120.29,120.32,5757162.0
2014-12-01,122.68,122.81,121.46,121.5,7728556.0
2014-11-28,122.13,122.67,122.13,122.49,4562187.0
2014-11-26,121.64,121.87,121.47,121.53,4339146.0
2014-11-25,120.37,121.27,120.31,121.2,6770006.0
2014-11-24,119.67,120.27,119.55,120.2,4033915.0
2014-11-21,119.57,120.16,119.52,120.1,3640144.0
2014-11-20,119.9,119.95,119.06,119.38,5683570.0
2014-11-19,118.88,119.58,118.76,118.76,5792474.0
2014-11-18,119.32,119.58,119.16,119.52,4471230.0
2014-11-17,119.78,119.79,118.88,119.19,4726190.0
2014-11-14,118.84,119.59,118.68,119.49,5191200.0
2014-11-13,118.7,119.18,118.44,118.91,4475902.0
2014-11-12,119.2,119.53,118.44,118.63,4040793.0
2014-11-11,118.48,118.81,118.34,118.73,2416470.0
2014-11-10,119.58,119.58,118.56,118.65,4787298.0
2014-11-07,118.72,119.75,118.68,119.75,8550548.0
2014-11-06,118.6,118.93,118.3,118.39,5901871.0
2014-11-05,118.91,119.37,118.82,119.16,4799628.0
2014-11-04,119.42,119.91,119.08,119.33,3664808.0
2014-11-03,118.9,119.16,118.21,118.96,9726839.0
2014-10-31,119.34,119.71,118.83,119.25,6664380.0
2014-10-30,120.32,120.46,119.51,119.56,7024366.0
2014-10-29,118.96,119.82,118.42,119.46,9106612.0
2014-10-28,119.48,119.65,119.08,119.19,5141976.0
2014-10-27,119.89,120.26,119.66,119.94,3392161.0
2014-10-24,119.93,120.41,119.47,119.72,5704911.0
2014-10-23,120.04,120.18,119.06,119.6,10936825.0
2014-10-22,120.47,120.85,120.22,120.67,9262018.0
2014-10-21,120.84,121.24,120.53,120.54,9758010.0
2014-10-20,121.78,121.84,120.94,121.51,7742600.0
2014-10-17,121.19,121.71,120.48,121.07,8524257.0
2014-10-16,124.12,124.13,121.44,121.75,18098188.0
2014-10-15,124.58,127.68,121.84,122.53,37408948.0
2014-10-14,121.31,121.78,120.68,121.57,11285617.0
2014-10-13,120.16,121.17,120.05,120.78,6452384.0
2014-10-10,119.52,120.08,119.31,120.05,8778325.0
2014-10-09,119.27,119.67,118.78,118.87,10293812.0
2014-10-08,119.45,119.52,118.51,119.39,9391292.0
2014-10-07,118.31,119.43,118.18,119.36,8841306.0
